case	game	suite	category	question_class	lane	source_authority	game_pair	runtime_model	pass	failure_class	score	groundedness	groundedness_failures	latency_ms	first_answer_token_ms	latency_budget	tokens	cached_input_tokens	guardrail_cost_usd	provider_cost_usd	judge_cost_usd	tools	retries	loops	trace	langsmith_trace	error
gh2-item-013-element-potion	gloomhaven-2e	table-qa	items	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1953	949	-	2570/62/2632	0	0.0500	0.0029	0.0014	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493c-8c58-7000-8000-034daa896c89?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493c-8c58-7000-8000-034daa896c89?poll=true	-
gh2-prod-monster-ranged-disadvantage-trap-path	gloomhaven-2e	table-qa	rulebook	rules-synthesis	deep	faq		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		20929	20924	-	2103/826/22830	11431	0.0500	0.0478	0.0027	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493c-9c7b-7000-8000-005814ce7a6b?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493c-9c7b-7000-8000-005814ce7a6b?poll=true	-
gh2-monster-ability-bandit-scout-music-note2-solo-bandit-scout-music-note2-solo	gloomhaven-2e	table-qa	monster-abilities	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1891	1112	-	2819/52/2871	0	0.0500	0.0031	0.0013	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493c-fc73-7000-8000-012dc1933015?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493c-fc73-7000-8000-012dc1933015?poll=true	-
gh2-character-mat-bruiser	gloomhaven-2e	table-qa	character-mats	exact-lookup	deep	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		7280	5491	-	967/291/8616	6170	0.0500	0.0109	0.0014	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-0968-7000-8000-022205892efb?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-0968-7000-8000-022205892efb?poll=true	-
gh2-monster-city-archer-normal-level-2	gloomhaven-2e	table-qa	monster-stats	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1746	1214	-	2454/48/2502	0	0.0500	0.0027	0.0013	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-2af7-7000-8000-01b04f284703?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-2af7-7000-8000-01b04f284703?poll=true	-
gh2-scenario-8-barrow-lair	gloomhaven-2e	table-qa	scenarios	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		3432	1963	-	4258/128/4386	0	0.0500	0.0049	0.0016	6	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-36a6-7000-8000-003aed516ba6?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-36a6-7000-8000-003aed516ba6?poll=true	-
gh2-item-002-winged-shoes	gloomhaven-2e	table-qa	items	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2475	1363	-	2615/75/2690	0	0.0500	0.0030	0.0016	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-4c3d-7000-8000-02fa84d03851?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-4c3d-7000-8000-02fa84d03851?poll=true	-
gh2-character-ability-doomstalker-rain-of-arrows	gloomhaven-2e	table-qa	character-abilities	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2780	985	-	2771/114/2885	0	0.0500	0.0033	0.0016	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-5d0f-7000-8000-00b85578d68c?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-5d0f-7000-8000-00b85578d68c?poll=true	-
gh2-scenario-2-ruinous-crypt	gloomhaven-2e	table-qa	scenarios	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	0.8	pass		1911	946	-	3056/79/3135	0	0.0500	0.0035	0.0017	6	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-6e5c-7000-8000-02237bcdbf03?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-6e5c-7000-8000-02237bcdbf03?poll=true	-
gh2-monster-chaos-demon-normal-level-0	gloomhaven-2e	table-qa	monster-stats	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1819	1139	-	2542/49/2591	0	0.0500	0.0028	0.0013	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-7e78-7000-8000-034b63a98b29?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-7e78-7000-8000-034b63a98b29?poll=true	-
gh2-character-mat-bladewarm	gloomhaven-2e	table-qa	character-mats	exact-lookup	deep	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		8322	6392	-	953/307/8583	6170	0.0500	0.0110	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-8b00-7000-8000-01dc27cc0971?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-8b00-7000-8000-01dc27cc0971?poll=true	-
gh2-faq-shield-ward-order	gloomhaven-2e	table-qa	rulebook	rules-synthesis	fast	faq		langgraph:anthropic:claude-sonnet-4-6	fail	tool	1	pass		2862	2513	fail	1840/71/1911	0	0.0500	0.0022	0.0012	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-b100-7000-8000-01feb1d40dad?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-b100-7000-8000-01feb1d40dad?poll=true	-
gh2-scenario-4-crypt-damned	gloomhaven-2e	table-qa	scenarios	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		3196	2531	fail	2961/54/3015	0	0.0500	0.0032	0.0014	6	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-c25d-7000-8000-0357ae32b7ec?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-c25d-7000-8000-0357ae32b7ec?poll=true	-
gh2-item-010-simple-bow	gloomhaven-2e	table-qa	items	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		3880	3146	-	1596/84/1680	0	0.0500	0.0020	0.0017	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-d576-7000-8000-0122344a13a3?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-d576-7000-8000-0122344a13a3?poll=true	-
gh2-monster-ability-archer-shoot-foot	gloomhaven-2e	table-qa	monster-abilities	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2102	1356	-	2464/60/2524	0	0.0500	0.0028	0.0012	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-ed11-7000-8000-01d44e636d4b?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-ed11-7000-8000-01d44e636d4b?poll=true	-
gh2-monster-bandit-archer-elite-level-7	gloomhaven-2e	table-qa	monster-stats	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2281	1452	-	2638/74/2712	0	0.0500	0.0030	0.0014	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-fa51-7000-8000-0039c7c4728c?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493d-fa51-7000-8000-0039c7c4728c?poll=true	-
gh2-scenario-0-training-course	gloomhaven-2e	table-qa	scenarios	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2077	1171	-	4791/64/4855	0	0.0500	0.0051	0.0015	6	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493e-0932-7000-8000-028967481d13?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493e-0932-7000-8000-028967481d13?poll=true	-
gh2-scenario-5-forgotten-crypt	gloomhaven-2e	table-qa	scenarios	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		3082	2019	-	4376/85/4461	0	0.0500	0.0048	0.0016	6	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493e-175d-7000-8000-02109bd3ce68?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493e-175d-7000-8000-02109bd3ce68?poll=true	-
gh2-faq-monster-trap-strength	gloomhaven-2e	table-qa	rulebook	rules-synthesis	fast	faq		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		2462	1255	pass	1559/137/1696	0	0.0500	0.0022	0.0015	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493e-2b76-7000-8000-011e50223b70?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493e-2b76-7000-8000-011e50223b70?poll=true	-
gh2-item-008-heater-shield	gloomhaven-2e	table-qa	items	exact-lookup	fast	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2442	1075	-	2474/81/2555	0	0.0500	0.0029	0.0015	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493e-3bf8-7000-8000-0044cc9a992b?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/220dbe8b-4d4a-4faa-a218-f3977e723d64/r/019f493e-3bf8-7000-8000-0044cc9a992b?poll=true	-
